Date,vix,spx,vxx,vix_vol,vix_futures_f1,vix_futures_f2,term_structure,spx_ma50,spx_trend,vix_change,vix_ma10,market_state,market_state_smooth,ts_signal,vix_futures_vol,ts_position_size,ts_position,ts_returns,ts_signal_change,ts_returns_trade_cost,ts_returns_short_cost,ts_returns_net,etf_signal,hedge_ratio,etf_position,etf_returns,etf_signal_change,etf_returns_trade_cost,etf_returns_short_cost,etf_returns_net,ts_weight,etf_weight,ts_target_weight,etf_target_weight,dynamic_returns,equal_weight_returns
2018-11-23,21.520000457763672,2632.56005859375,2479.360107421875,2.2411982779856934,21.672302210749468,22.15328703065448,0.9782883316936466,2793.8302001953125,-1,3.461544457272181,20.210000038146973,3,3,1.0,1.5566957523128768,0.5,0.5,0.02954286825563912,0.0,0.0,0,0.02954286825563912,-1.0,0.9,-0.9,-0.007732404299117079,0.0,0.0,5.9523809523809524e-05,-0.007791928108640889,0.5,0.5,0.5,0.5,0.010875470073499116,0.010875470073499116
2018-11-26,18.899999618530277,2673.449951171875,2339.199951171875,2.075144724696876,19.202014730745127,19.53320999930489,0.9830445037670946,2789.199599609375,-1,-12.174724830399308,20.363999938964845,3,3,1.0,1.6001692545132566,0.5,0.5,-0.056991810468088544,0.0,0.0,0,-0.056991810468088544,-1.0,0.8559999847412111,-0.8559999847412111,0.050877700358004464,0.0,0.0,5.9523809523809524e-05,0.050818176548480656,0.5,0.5,0.5,0.5,-0.003086816959803944,-0.003086816959803944
2018-11-27,19.020000457763672,2682.169921875,2297.60009765625,1.780848389159415,19.19933731778744,19.79876035621196,0.9697242136558086,2785.0669970703125,-1,0.6349250881240609,20.220999908447265,3,3,1.0,1.5955518735678738,0.5,0.5,-6.97169800989994e-05,0.0,0.0,0,-6.97169800989994e-05,-1.0,0.8608000183105469,-0.8608000183105469,0.015222928658480924,0.0,0.0,5.9523809523809524e-05,0.015163404848957115,0.5,0.5,0.5,0.5,0.007546843934429058,0.007546843934429058
2018-11-28,18.489999771118164,2743.7900390625,2229.760009765625,1.5957841852483512,18.290347205639545,19.09754845915812,0.9577327291382532,2781.8565966796878,0,-2.7865440267598407,20.067999839782715,2,3,1.0,1.5829434839902379,0.5,0.5,-0.023672434550794375,0.0,0.0,0,-0.023672434550794375,-1.0,0.8395999908447266,-0.8395999908447266,0.025416411218823015,0.0,0.0,5.9523809523809524e-05,0.025356887409299207,0.5,0.5,0.5,0.5,0.0008422264292524163,0.0008422264292524163
2018-11-29,18.790000915527344,2737.800048828125,2270.080078125,1.5555215120962878,18.51468918578195,19.111847980951435,0.9687545235937066,2778.4535986328124,0,1.622504857343432,19.821999931335448,2,3,1.0,1.5777124208157813,0.5,0.5,0.006132797196797712,0.0,0.0,0,0.006132797196797712,-1.0,0.8516000366210937,-0.8516000366210937,-0.015182229870984271,0.0,0.0,5.9523809523809524e-05,-0.01524175368050808,0.5,0.5,0.5,0.5,-0.004554478241855184,-0.004554478241855184
2018-11-30,18.06999969482422,2760.169921875,2206.080078125,1.586085087450677,18.15372267458729,18.22523541016761,0.9960761694446796,2775.0419970703124,0,-3.831831748917813,19.63099994659424,2,2,1.0,1.4872109893888117,0.5,0.5,-0.009748111555441585,0.0,0.0,0,-0.009748111555441585,-1.0,0.8227999877929687,-0.8227999877929687,0.024009021914666098,0.0,0.0,5.9523809523809524e-05,0.02394949810514229,0.4,0.6,0.3,0.7,0.01047045424090874,0.0071006932748503525
2018-12-03,16.440000534057617,2790.3701171875,2086.39990234375,1.7171536125306608,17.20436501698442,17.4796486343087,0.9842511927394262,2772.2560009765625,0,-9.020471434946852,19.46100006103516,2,2,1.0,1.4998901441544596,0.5,0.5,-0.02614774045578655,0.0,0.0,0,-0.02614774045578655,-1.0,0.7576000213623046,-0.7576000213623046,0.04463702299309428,0.0,0.0,5.9523809523809524e-05,0.04457749918357047,0.30000000000000004,0.7,0.3,0.7,0.02335992729176336,0.00921487936389196
2018-12-04,20.739999771118164,2700.06005859375,2357.760009765625,1.7430767506513387,20.989599855281835,21.597095991861977,0.9718713971170452,2767.869799804688,-1,26.155712271131225,19.525,3,2,1.0,1.6782315782082262,0.5,0.5,0.11000797863102107,0.0,0.0,0,0.11000797863102107,0.0,0.9,0.0,-0.09853452492436826,1.0,0.0015,0.0,-0.10003452492436826,0.3,0.7,0.3,0.7,-0.037021773857751454,0.004986726853326406
2018-12-06,21.190000534057617,2695.949951171875,2418.56005859375,1.7903980246385982,20.96899335199284,21.575363471254875,0.9718952535807838,2763.47759765625,-1,2.169724049689292,19.396000099182128,3,2,1.0,1.6779838454125775,0.5,0.5,-0.0004908741336440703,0.0,0.0,0,-0.0004908741336440703,-1.0,0.9,-0.9,0.0,1.0,0.0015,5.9523809523809524e-05,-0.0015595238095238095,0.3,0.7,0.3,0.7,-0.0012389289067598877,-0.0010251989715839398
2018-12-07,23.229999542236328,2633.080078125,2580.47998046875,1.8465200749617552,23.51894891129341,24.816280031669155,0.9477225789393028,2758.0197998046874,-1,9.627177710070956,19.639000129699703,3,3,1.0,1.6187936438391353,0.5,0.5,0.060803003665844346,0.0,0.0,0,0.060803003665844346,-1.0,0.9,-0.9,-0.06025400492730881,0.0,0.0,5.9523809523809524e-05,-0.06031352873683262,0.4,0.6,0.5,0.5,-0.011866915775761828,0.0002447374645058627
2018-12-10,22.63999938964844,2637.719970703125,2555.52001953125,1.8206054995849583,21.136528097643943,21.354827557853568,0.9897775123859832,2752.49419921875,-1,-2.5398199062172333,19.751000022888185,3,3,1.0,1.6620448362762654,0.5,0.5,-0.05064896442938971,0.0,0.0,0,-0.05064896442938971,-1.0,0.9,-0.9,0.008705343584827763,0.0,0.0,5.9523809523809524e-05,0.008645819775303954,0.5,0.5,0.5,0.5,-0.02100157232704288,-0.02100157232704288
2018-12-11,21.76000022888184,2636.780029296875,2555.968017578125,1.7518274252604056,22.281583072201432,23.10170733691824,0.9644994089503424,2746.9502001953124,-1,-3.886922192979203,20.03700008392334,3,3,1.0,1.6501572437673406,0.5,0.5,0.027087111214947557,0.0,0.0,0,0.027087111214947557,-1.0,0.9,-0.9,-0.00015777541913433168,0.0,0.0,5.9523809523809524e-05,-0.0002172992286581412,0.5,0.5,0.5,0.5,0.013434905993144708,0.013434905993144708
2018-12-12,21.459999084472656,2651.070068359375,2535.679931640625,1.7738179116406034,20.546342222549427,21.609466421724395,0.9508028482320048,2741.4797998046874,-1,-1.3786817153199848,20.28099994659424,3,3,1.0,1.6214177485900612,0.5,0.5,-0.038938904027355614,0.0,0.0,0,-0.038938904027355614,-1.0,0.9,-0.9,0.0071437816194004355,0.0,0.0,5.9523809523809524e-05,0.007084257809876626,0.5,0.5,0.5,0.5,-0.015927323108739493,-0.015927323108739493
2018-12-13,20.649999618530277,2650.5400390625,2496.639892578125,1.7750932479695245,20.4492791592728,21.744192457677823,0.9404478551721156,2736.022001953125,-1,-3.7744617916990353,20.49699993133545,3,3,1.0,1.6183397914049071,0.5,0.5,-0.0023620521410886997,0.0,0.0,0,-0.0023620521410886997,-1.0,0.9,-0.9,0.013856652299770544,0.0,0.0,5.9523809523809524e-05,0.013797128490246734,0.5,0.5,0.5,0.5,0.005717538174579017,0.005717538174579017
2018-12-14,21.6299991607666,2599.949951171875,2598.39990234375,1.7879809636023791,21.021264238630533,21.53058293883426,0.9763444073181556,2729.51080078125,-1,4.745760582760128,20.780999755859376,3,3,1.0,1.5929898584499957,0.5,0.5,0.013985458237983028,0.0,0.0,0,0.013985458237983028,-1.0,0.9,-0.9,-0.03668290691874241,0.0,0.0,5.9523809523809524e-05,-0.03674243072826622,0.5,0.5,0.5,0.5,-0.011378486245141595,-0.011378486245141595
2018-12-17,24.520000457763672,2545.93994140625,2725.760009765625,2.0183688981345638,23.737059706170307,24.59660033317148,0.9650544947123454,2722.3973974609376,-1,13.361079099064764,21.42599983215332,3,3,1.0,1.633232788460826,0.5,0.5,0.06459638765562414,0.0,0.0,0,0.06459638765562414,-0.5,0.9,-0.45,-0.044113339357924386,0.5,0.00075,2.9761904761904762e-05,-0.044893101262686294,0.5,0.5,0.5,0.5,0.009851643196468925,0.009851643196468925
2018-12-18,25.57999992370605,2546.159912109375,2738.56005859375,2.229556065471254,25.99301331968413,25.64408116045004,1.0136067327603155,2715.609194335937,-1,4.322999372566327,22.339999771118165,4,3,1.0,1.551540861445085,0.5,0.5,0.04751965157941196,0.0,0.0,0,0.04751965157941196,-1.0,0.9,-0.9,-0.002113180159669137,0.5,0.00075,5.9523809523809524e-05,-0.002922703969192947,0.5,0.5,0.5,0.5,0.022298473805109506,0.022298473805109506
2018-12-19,25.57999992370605,2506.9599609375,2728.9599609375,2.451668452297929,25.178749325338927,24.73381885829813,1.0179887493148485,2708.059794921875,-1,0.0,22.82399978637695,4,3,1.0,1.4255571918116472,0.5,0.5,-0.015663131941085373,0.0,0.0,0,-0.015663131941085373,-1.0,0.9,-0.9,0.003154974769865604,0.0,0.0,5.9523809523809524e-05,0.0030954509603417944,0.5,0.5,0.5,0.5,-0.006283840490371789,-0.006283840490371789
2018-12-20,28.3799991607666,2467.419921875,2867.840087890625,2.9260830328393608,28.301851126808963,27.706160543900992,1.0215002934803643,2699.8013916015625,-1,10.94604865289961,23.54299964904785,4,4,1.0,1.4403314509547376,0.5,0.5,0.06201860467960307,0.0,0.0,0,0.06201860467960307,-0.5,0.9,-0.45,-0.04580210631411141,0.5,0.00075,2.9761904761904762e-05,-0.04658186821887332,0.6,0.4,0.7,0.3,0.018578415520212513,0.007718368230364876
2018-12-21,30.11000061035156,2416.6201171875,3012.47998046875,3.498522184081457,29.783240302601424,29.31836811339941,1.015856004925102,2692.4201953125,-1,6.095847430385293,24.230999755859376,4,4,1.0,1.3632637417821734,0.5,0.5,0.026171241752968144,0.0,0.0,0,0.026171241752968144,-1.0,0.9,-0.9,-0.022695809272974533,0.5,0.00075,5.9523809523809524e-05,-0.02350533308249834,0.7,0.30000000000000004,0.7,0.3,0.011268269302328196,0.0013329543352349014
2018-12-24,36.06999969482422,2351.10009765625,3163.52001953125,4.710538920478477,35.826420117591056,34.35021788967333,1.0429750469897752,2684.874794921875,-1,19.794084900893893,25.57399978637695,5,4,1.0,1.5031284859232752,0.5,0.5,0.10145269207766139,0.0,0.0,0,0.10145269207766139,-0.5,0.9,-0.45,-0.045124294945554436,0.5,0.00075,2.9761904761904762e-05,-0.045904056850316344,0.7,0.30000000000000004,0.7,0.3,0.05724566739926806,0.027774317613672522
2018-12-26,30.40999984741211,2467.699951171875,2995.840087890625,4.924897558125149,30.136110797519876,29.738009428588263,1.013386954156686,2678.8861962890624,-1,-15.691710272524006,26.438999748229985,4,4,1.0,1.5669813455486996,0.5,0.5,-0.07941498622237714,0.0,0.0,0,-0.07941498622237714,-1.0,0.9,-0.9,0.023851901923308168,0.5,0.00075,5.9523809523809524e-05,0.02304237811378436,0.7,0.30000000000000004,0.7,0.3,-0.04867777692152868,-0.02818630405429639
2018-12-27,29.959999084472656,2488.830078125,3122.56005859375,5.037999175186839,29.019702999844192,28.477162310945896,1.01905178202007,2673.6469970703124,-1,-1.4797789056146593,27.28899974822998,4,4,1.0,1.5809547137785074,0.5,0.5,-0.018522758380745685,0.0,0.0,0,-0.018522758380745685,-1.0,0.9,-0.9,-0.038068778802247086,0.0,0.0,5.9523809523809524e-05,-0.038128302611770894,0.7,0.30000000000000004,0.7,0.3,-0.02440442165005325,-0.02832553049625829
2018-12-28,28.34000015258789,2485.739990234375,3117.43994140625,4.974181523209478,28.587933557733827,27.949432417545676,1.0228448696434824,2667.1633984375,-1,-5.4072062129146055,28.05799980163574,4,4,1.0,1.5652590755775997,0.5,0.5,-0.007439246399466637,0.0,0.0,0,-0.007439246399466637,-1.0,0.9,-0.9,0.0014757459847947075,0.0,0.0,5.9523809523809524e-05,0.001416222175270898,0.7,0.30000000000000004,0.7,0.3,-0.004782605827045375,-0.0030115121120978692
2018-12-31,25.420000076293945,2506.85009765625,3007.360107421875,4.80735167403989,25.01052178242447,25.124370005491844,0.9954686138182772,2661.116201171875,-1,-10.30345822361367,28.43699989318848,4,4,1.0,1.655828090011716,0.5,0.5,-0.06256856180396375,0.0,0.0,0,-0.06256856180396375,-1.0,0.9,-0.9,0.03177987465614077,0.0,0.0,5.9523809523809524e-05,0.031720350846616965,0.7,0.30000000000000004,0.7,0.3,-0.034281888008789535,-0.015424105478673393
2019-01-02,23.21999931335449,2510.030029296875,2927.360107421875,4.570768950396476,22.34510838462398,22.812981430525536,0.9794909294374164,2655.941201171875,-1,-8.654605650419011,28.30699977874756,3,4,1.0,1.7114092219220463,0.5,0.5,-0.053285841474797646,0.0,0.0,0,-0.053285841474797646,-1.0,0.9,-0.9,0.02394126324357061,0.0,0.0,5.9523809523809524e-05,0.0238817394340468,0.7,0.30000000000000004,0.7,0.3,-0.030135567202144303,-0.014702051020375423
2019-01-03,25.450000762939453,2447.889892578125,3048.9599609375,4.1181384741335805,25.07244315956832,24.45007149965744,1.0254547991779737,2649.5433984375,-1,9.603796363173966,28.293999862670898,4,4,1.0,1.7311646491285886,0.5,0.5,0.06102755753069111,0.0,0.0,0,0.06102755753069111,-1.0,0.9,-0.9,-0.03738517440563405,0.0,0.0,5.9523809523809524e-05,-0.037444698215157855,0.7,0.30000000000000004,0.7,0.3,0.031485880806936414,0.011791429657766628
2019-01-04,21.3799991607666,2531.93994140625,2807.0400390625,4.083038020995636,22.08897908126076,23.34911444436,0.9460306999607162,2645.064599609375,-1,-15.992147269793522,27.873999786376952,3,4,1.0,1.6392397952464546,0.5,0.5,-0.05949687589916797,0.0,0.0,0,-0.05949687589916797,-1.0,0.9,-0.9,0.07141055719883986,0.0,0.0,5.9523809523809524e-05,0.07135103338931605,0.7,0.30000000000000004,0.7,0.3,-0.020242503112622757,0.0059270787450740395
2019-01-07,21.399999618530277,2549.68994140625,2744.320068359375,4.072035005931565,21.78311050103111,22.18698542460709,0.9817967643712404,2641.244599609375,-1,0.0935475142598507,27.17599983215332,3,4,1.0,1.6407667442926883,0.5,0.5,-0.006923556292584232,0.0,0.0,0,-0.006923556292584232,-1.0,0.9,-0.9,0.020109429451410678,0.0,0.0,5.9523809523809524e-05,0.02004990564188687,0.7,0.30000000000000004,0.7,0.3,0.0011684822877570996,0.006563174674651319
2019-01-08,20.46999931335449,2574.409912109375,2688.639892578125,4.192973294824672,20.28157326674993,20.72498587987147,0.9786049256828596,2639.6107958984376,-1,-4.345795896045224,26.21199970245361,3,3,1.0,1.6031216775551569,0.5,0.5,-0.03446562955759014,0.0,0.0,0,-0.03446562955759014,-1.0,0.9,-0.9,0.018260318386653564,0.0,0.0,5.9523809523809524e-05,0.018200794577129756,0.6,0.4,0.5,0.5,-0.01339905990370218,-0.008132417490230191
2019-01-09,19.979999542236328,2584.9599609375,2625.280029296875,4.31944731002972,19.8063707129653,20.356454207325005,0.9729774405327544,2637.19859375,0,-2.39374590891408,24.602999687194824,2,3,1.0,1.5628520053019517,0.5,0.5,-0.011715130466818546,0.0,0.0,0,-0.011715130466818546,-1.0,0.8991999816894531,-0.8991999816894531,0.02120919097813616,0.0,0.0,5.9523809523809524e-05,0.021149667168612354,0.5,0.5,0.5,0.5,0.004717268350896904,0.004717268350896904
2019-01-10,19.5,2596.639892578125,2597.760009765625,4.439013146021889,19.364182474391303,20.19732829326191,0.9587497016054072,2635.9575927734377,0,-2.4024001663345507,23.51199970245361,2,3,1.0,1.5520829552666113,0.5,0.5,-0.011162778001639118,0.0,0.0,0,-0.011162778001639118,-1.0,0.88,-0.88,0.009426042472589515,0.0,0.0,5.9523809523809524e-05,0.009366518663065706,0.5,0.5,0.5,0.5,-0.000898129669286706,-0.000898129669286706
2019-01-11,18.190000534057617,2596.260009765625,2513.280029296875,4.63136632388059,19.31887449913516,19.96078148631521,0.9678415903896282,2635.05779296875,0,-6.717945979191708,22.33499984741211,2,2,1.0,1.5263868161953178,0.5,0.5,-0.001169891249374,0.0,0.0,0,-0.001169891249374,-1.0,0.8276000213623047,-0.8276000213623047,0.02861787945500299,0.0,0.0,5.9523809523809524e-05,0.02855835564547918,0.4,0.6,0.3,0.7,0.016667056887537907,0.01369423219805259
2019-01-14,19.06999969482422,2582.610107421875,2520.320068359375,4.718747749785354,19.307467436198785,19.49890385513907,0.9901821958627776,2633.0573974609374,0,4.837818223913493,21.407999801635743,2,2,1.0,1.5262424632601215,0.5,0.5,-0.00029523104301149017,0.0,0.0,0,-0.00029523104301149017,-1.0,0.8627999877929687,-0.8627999877929687,-0.0023182201786508716,0.0,0.0,5.9523809523809524e-05,-0.0023777439881746813,0.30000000000000004,0.7,0.3,0.7,-0.0017529901046257237,-0.0013364875155930857
2019-01-15,18.600000381469727,2610.300048828125,2410.8798828125,4.869837620098349,18.88502118599177,19.29192125263337,0.9789082662471446,2631.0285986328126,0,-2.464600528976701,20.72599983215332,2,2,1.0,1.5250173103303268,0.5,0.5,-0.010939970547742206,0.0,0.0,0,-0.010939970547742206,-1.0,0.8440000152587891,-0.8440000152587891,0.03746547588908845,0.0,0.0,5.9523809523809524e-05,0.03740595207956464,0.3,0.7,0.3,0.7,0.022902175291372586,0.013232990765911216
2019-01-16,19.040000915527344,2616.10009765625,2459.52001953125,5.025168020922923,19.6031425967669,20.00903054470625,0.9797147619404916,2628.5431982421874,0,2.365594220610712,20.307999992370604,2,2,1.0,1.4544711942726516,0.5,0.5,0.019012989281362525,0.0,0.0,0,0.019012989281362525,-1.0,0.8616000366210937,-0.8616000366210937,-0.01702792263749095,0.0,0.0,5.9523809523809524e-05,-0.017087446447014758,0.3,0.7,0.3,0.7,-0.006257315728501572,0.0009627714171738834
2019-01-17,18.059999465942383,2635.9599609375,2432.0,5.203128835682027,18.27639407215852,18.801519580756363,0.9720700496392156,2626.8011962890623,0,-5.147066189402116,19.5689998626709,2,2,1.0,1.4194261784526712,0.5,0.5,-0.03384019980620856,0.0,0.0,0,-0.03384019980620856,-1.0,0.8223999786376953,-0.8223999786376953,0.009640600461734523,0.0,0.0,5.9523809523809524e-05,0.009581076652210713,0.3,0.7,0.3,0.7,-0.003445306285315068,-0.012129561576998923
2019-01-18,17.799999237060547,2670.7099609375,2371.840087890625,5.361803363509173,17.780478202297168,18.441645645955035,0.9641481320945516,2625.4491943359376,0,-1.439646935605643,19.21099987030029,2,2,1.0,1.4188144787267944,0.5,0.5,-0.01356711471375005,0.0,0.0,0,-0.01356711471375005,-1.0,0.8119999694824218,-0.8119999694824218,0.020343548698024513,0.0,0.0,5.9523809523809524e-05,0.020284024888500705,0.3,0.7,0.3,0.7,0.010128683007825478,0.0033584550873753272
2019-01-22,20.799999237060547,2632.89990234375,2580.47998046875,5.268960052338191,20.67782433540624,21.423620792234814,0.9651881227705964,2622.998193359375,0,16.85393330665903,19.15099983215332,2,2,1.0,1.4744824700031542,0.5,0.5,0.08147548395899573,0.0,0.0,0,0.08147548395899573,-0.5,0.9,-0.45,-0.07142791256088493,0.5,0.00075,2.9761904761904762e-05,-0.07220767446564684,0.3,0.7,0.3,0.7,-0.026102726938254068,0.004633904746674446
2019-01-23,19.520000457763672,2638.699951171875,2566.39990234375,5.062195644380204,19.508199805168456,19.56064227310899,0.9973189802661732,2619.49439453125,0,-6.153840510802655,19.05599994659424,2,2,1.0,1.4625033019273685,0.5,0.5,-0.02828209852414354,0.0,0.0,0,-0.02828209852414354,-1.0,0.8808000183105469,-0.8808000183105469,0.0024553707853602613,0.5,0.00075,5.9523809523809524e-05,0.0016458469758364519,0.3,0.7,0.3,0.7,-0.007332536674157545,-0.013318125774153543
2019-01-24,18.88999938964844,2642.330078125,2475.52001953125,4.0106732360107324,18.92688830191109,19.81387724723669,0.955233953745762,2616.20439453125,0,-3.227464412607961,18.946999931335448,2,2,1.0,1.2098421867084916,0.5,0.5,-0.014899158022344872,0.0,0.0,0,-0.014899158022344872,-1.0,0.8555999755859376,-0.8555999755859376,0.031190385556127864,0.0,0.0,5.9523809523809524e-05,0.031130861746604056,0.3,0.7,0.3,0.7,0.017321855815919374,0.008115851862129592
2019-01-25,17.420000076293945,2664.760009765625,2382.719970703125,3.565848895961018,17.91281484429774,18.525969943425658,0.966902942140122,2613.87939453125,0,-7.7818917991074095,18.738999938964845,2,2,1.0,1.1134800722029918,0.5,0.5,-0.02678922814562601,0.0,0.0,0,-0.02678922814562601,-1.0,0.7968000030517578,-0.7968000030517578,0.032073955728603734,0.0,0.0,5.9523809523809524e-05,0.032014431919079926,0.3,0.7,0.3,0.7,0.014373333899668142,0.0026126018867269583
2019-01-28,18.8700008392334,2643.85009765625,2481.280029296875,2.9243063413913672,18.95247374017538,19.93640756665881,0.9506463828453756,2612.2319970703124,0,8.323770129672337,18.806999969482423,2,2,1.0,1.1486084642699448,0.5,0.5,0.029019975501187067,0.0,0.0,0,0.029019975501187067,-1.0,0.9,-0.9,-0.03295924655598819,0.0,0.0,5.9523809523809524e-05,-0.033018770365512,0.3,0.7,0.3,0.7,-0.014407146605502278,-0.0019993974321624655
2019-01-29,19.1299991607666,2640.0,2474.239990234375,2.2936720322113846,19.539819241336065,20.259273316763345,0.9644876662564212,2610.5883984375,0,1.3778394804977,18.81299991607666,2,2,1.0,1.162056978560194,0.5,0.5,0.01549522002279935,0.0,0.0,0,0.01549522002279935,-1.0,0.8651999664306641,-0.8651999664306641,0.002553534901921395,0.0,0.0,5.9523809523809524e-05,0.002494011092397585,0.3,0.7,0.3,0.7,0.006394373771518114,0.008994615557598468
2019-01-30,17.65999984741211,2681.050048828125,2365.43994140625,1.9836300324236664,17.73664156498721,18.599137699257557,0.9536270902330716,2610.1777978515624,1,-7.684262299233602,18.7189998626709,3,2,1.0,1.1265682269699075,0.5,0.5,-0.04614110432849533,0.0,0.0,0,-0.04614110432849533,-1.0,0.8063999938964843,-0.8063999938964843,0.038045540838918916,0.0,0.0,5.9523809523809524e-05,0.03798601702939511,0.3,0.7,0.3,0.7,0.012747880622027977,-0.004077543649550111
2019-01-31,16.56999969482422,2704.10009765625,2267.52001953125,1.92293093119258,16.780817305241055,17.424205417833324,0.9630750385935088,2609.65580078125,1,-6.17214134771139,18.471999740600587,3,2,1.0,1.0843113470524128,0.5,0.5,-0.026944905444585054,0.0,0.0,0,-0.026944905444585054,-1.0,0.7627999877929688,-0.7627999877929688,0.03338179212252633,0.0,0.0,5.9523809523809524e-05,0.03332226831300252,0.3,0.7,0.3,0.7,0.015242116185726249,0.0031886814342087337
2019-02-01,16.139999389648438,2706.530029296875,2245.760009765625,1.44660564430365,15.33389907789996,16.197783777097786,0.9466664877685748,2609.0610009765624,1,-2.595053187056462,18.27999973297119,3,3,1.0,0.9906320697684188,0.5,0.5,-0.043112269236409206,0.0,0.0,0,-0.043112269236409206,-1.0,0.7455999755859375,-0.7455999755859375,0.007320127293528781,0.0,0.0,5.9523809523809524e-05,0.0072606034840049715,0.4,0.6,0.5,0.5,-0.012888545604160702,-0.017925832876202117
2019-02-04,15.729999542236328,2724.8701171875,2176.0,1.492788275774876,16.40166340247575,17.05038849535536,0.9619524743933944,2609.7438037109373,1,-2.540271765283131,18.07299976348877,3,3,1.0,0.9729955742087333,0.5,0.5,0.03481711726258552,0.0,0.0,0,0.03481711726258552,-1.0,0.7291999816894531,-0.7291999816894531,0.02316056094682753,0.0,0.0,5.9523809523809524e-05,0.023101037137303722,0.5,0.5,0.5,0.5,0.02895907719994462,0.02895907719994462
2019-02-05,15.56999969482422,2737.699951171875,2157.43994140625,1.495098954271031,15.964743948032003,16.414311692540092,0.972611233847082,2611.6600048828127,1,-1.0171637130852895,17.549999809265138,6,3,1.0,0.9741945393025406,0.5,0.5,-0.013319364131622102,0.0,0.0,0,-0.013319364131622102,-1.0,0.7227999877929688,-0.7227999877929688,0.006219666538013677,0.0,0.0,5.9523809523809524e-05,0.006160142728489867,0.5,0.5,0.5,0.5,-0.0035796107015661177,-0.0035796107015661177
2019-02-06,15.380000114440918,2731.610107421875,2145.919921875,1.5476175678757236,16.110005163648697,17.275035734692224,0.9325598749006418,2613.2936083984373,1,-1.2202927688332643,17.135999774932863,3,3,1.0,0.9546808554469389,0.5,0.5,0.004549437688745384,0.0,0.0,0,0.004549437688745384,-1.0,0.7152000045776367,-0.7152000045776367,0.0038595141476498772,0.0,0.0,5.9523809523809524e-05,0.0037999903381260676,0.5,0.5,0.5,0.5,0.004174714013435726,0.004174714013435726
2019-02-07,16.3700008392334,2706.050048828125,2217.60009765625,1.5266974312014188,15.103373108174884,15.8231854381041,0.9545090125660904,2614.763408203125,1,6.436935743992156,16.88399991989136,3,3,1.0,0.9719950406456765,0.5,0.5,-0.03124244980830987,0.0,0.0,0,-0.03124244980830987,-1.0,0.8548000335693359,-0.8548000335693359,-0.023889829962565595,0.0,0.0,5.9523809523809524e-05,-0.023949353772089402,0.5,0.5,0.5,0.5,-0.027595901790199634,-0.027595901790199634
2019-02-08,15.720000267028809,2707.8798828125,2190.719970703125,1.5539500474318246,16.97818760606773,17.65965656055109,0.9614109735290292,2615.452006835937,1,-3.970681361522943,16.713999938964843,3,3,1.0,1.0834633872141506,0.5,0.5,0.06206608565069749,0.0,0.0,0,0.06206608565069749,-1.0,0.7288000106811523,-0.7288000106811523,0.010361261007412251,0.0,0.0,5.9523809523809524e-05,0.010301737197888442,0.5,0.5,0.5,0.5,0.03618391142429297,0.03618391142429297
2019-02-11,15.970000267028809,2709.800048828125,2167.0400390625,1.597769703531402,16.101705439599783,16.201865277826276,0.9938180057352056,2616.004609375,1,1.5903307617898044,16.423999881744386,6,3,1.0,1.0962619067353534,0.5,0.5,-0.025812006169454393,0.0,0.0,0,-0.025812006169454393,-1.0,0.7388000106811523,-0.7388000106811523,0.00787774551901188,0.0,0.0,5.9523809523809524e-05,0.007818221709488071,0.5,0.5,0.5,0.5,-0.00899689222998316,-0.00899689222998316
2019-02-12,15.43000030517578,2744.72998046875,2128.0,1.630351136208656,16.21259169828575,16.31247716399526,0.9938767444879568,2616.023408203125,1,-3.3813397171188253,16.053999996185304,6,3,1.0,1.0971513293693986,0.5,0.5,0.003443307887537772,0.0,0.0,0,0.003443307887537772,-1.0,0.7172000122070312,-0.7172000122070312,0.013309759282918257,0.0,0.0,5.9523809523809524e-05,0.013250235473394448,0.5,0.5,0.5,0.5,0.00834677168046611,0.00834677168046611
2019-02-13,15.649999618530272,2753.030029296875,2122.8798828125,1.65255586267931,15.347546674040997,15.89578771890478,0.96551029401256,2616.3280078125,1,1.4257894297040163,15.85299997329712,3,3,1.0,1.1086322055536488,0.5,0.5,-0.026678184473621747,0.0,0.0,0,-0.026678184473621747,-1.0,0.7259999847412109,-0.7259999847412109,0.0017256335100452856,0.0,0.0,5.9523809523809524e-05,0.0016661097005214761,0.5,0.5,0.5,0.5,-0.012506037386550135,-0.012506037386550135
2019-02-14,16.219999313354492,2745.72998046875,2161.280029296875,1.6148992806154556,16.71538630021805,17.260504248555065,0.9684181910048978,2616.039208984375,1,3.642170662734801,15.817999935150146,3,3,1.0,1.150848325951611,0.5,0.5,0.04456215886577597,0.0,0.0,0,0.04456215886577597,-1.0,0.7487999725341796,-0.7487999725341796,-0.01313239905254627,0.0,0.0,5.9523809523809524e-05,-0.01319192286207008,0.5,0.5,0.5,0.5,0.015685118001852946,0.015685118001852946
2019-02-15,14.90999984741211,2775.60009765625,2085.760009765625,1.6735082878772796,14.637792073454676,14.892689066155825,0.982884421237236,2615.74380859375,1,-8.076445877921923,15.694999980926514,1,3,1.0,1.207551438073061,0.5,0.5,-0.06214616250706306,0.0,0.0,0,-0.06214616250706306,-1.0,0.6963999938964843,-0.6963999938964843,0.026164767075175302,0.0,0.0,5.9523809523809524e-05,0.026105243265651494,0.5,0.5,0.5,0.5,-0.018020459620705784,-0.018020459620705784
